user_id,username,country,vip_status,registration_date,total_deposited,total_withdrawn,lifetime_bets,lifetime_staked,lifetime_won,lifetime_GGR
303,User303,PL,Silver,2023-04-25,2495.46,937.75,35,8264.31,7418.79,845.52
304,User304,NL,VIP,2022-12-23,6746.83,3393.89,40,10062.63,10670.2,-607.57
305,User305,IT,Gold,2022-10-12,2819.24,2292.65,50,10756.97,13110.06,-2353.09
306,User306,NL,Gold,2023-02-23,7593.34,6417.61,46,10631.51,11083.29,-451.78
307,User307,DK,Silver,2022-10-06,5681.5,4151.75,38,8703.55,10723.88,-2020.33
308,User308,SE,VIP,2023-11-02,6895.96,4967.92,44,10888.16,13291.43,-2403.27
309,User309,IT,Regular,2022-08-24,9332.4,6141.24,12,2467.08,4615.25,-2148.17
310,User310,PL,Silver,2022-12-27,652.07,411.95,47,12559.57,17089.33,-4529.76
311,User311,DE,Silver,2023-04-18,849.13,309.24,28,6817.85,4266.58,2551.27
312,User312,DE,Silver,2023-02-07,5229.82,3777.33,13,4616.09,5386.55,-770.46
313,User313,ES,Regular,2024-01-03,9217.0,4962.94,27,7160.2,12650.55,-5490.35
314,User314,NL,Regular,2023-09-19,9901.03,7410.19,25,6524.96,7309.57,-784.61
315,User315,SE,Regular,2023-02-22,990.27,384.45,2,373.43,20.83,352.6
316,User316,UK,Regular,2023-02-10,6336.23,5885.27,32,8460.42,11265.38,-2804.96
317,User317,NL,Silver,2023-09-08,2242.95,1438.94,48,10750.62,9620.02,1130.6
318,User318,NL,VIP,2022-10-05,9954.24,4992.64,30,8016.15,13231.82,-5215.67
319,User319,DE,Gold,2023-10-17,934.51,766.0,4,528.22,1675.13,-1146.91
320,User320,PL,Gold,2023-12-02,3249.44,1767.87,46,13015.06,15836.11,-2821.05
321,User321,SE,VIP,2023-04-09,8913.49,5605.63,41,11560.15,15216.69,-3656.54
322,User322,NO,Regular,2022-09-19,9878.9,4632.2,30,8024.44,10193.74,-2169.3
323,User323,FR,Regular,2022-09-26,8531.3,5213.15,29,7354.17,10182.46,-2828.29
324,User324,DE,VIP,2023-09-06,1022.51,355.81,25,7354.41,9239.89,-1885.48
325,User325,FR,Regular,2024-01-09,5496.91,1719.07,37,9138.43,12153.02,-3014.59
326,User326,ES,Silver,2023-03-09,9508.32,8013.78,39,9758.96,10910.59,-1151.63
327,User327,DK,Regular,2024-01-19,9121.32,6084.41,1,310.96,0.0,310.96
328,User328,NO,Regular,2023-08-05,4393.34,1635.1,8,1063.18,2424.46,-1361.28
329,User329,NL,Gold,2023-09-01,9417.48,2892.99,9,2215.56,5532.28,-3316.72
330,User330,UK,VIP,2022-10-12,8799.37,3210.34,21,5529.64,6584.34,-1054.7
331,User331,DE,Regular,2023-09-22,9869.35,6585.45,30,8417.22,8842.64,-425.42
332,User332,PL,VIP,2022-10-14,7312.91,5294.74,19,3321.85,4348.7,-1026.85
333,User333,IT,Regular,2022-11-28,4973.31,3000.61,38,8731.41,8653.36,78.05
334,User334,FR,Regular,2022-12-14,524.83,237.6,33,7433.01,8987.23,-1554.22
335,User335,DK,VIP,2023-04-28,2938.95,1333.24,1,359.3,0.0,359.3
336,User336,NL,Gold,2023-11-28,7388.15,5460.34,22,5403.39,5702.47,-299.08
337,User337,ES,Regular,2023-03-25,7899.62,4234.82,48,12055.07,12657.66,-602.59
338,User338,ES,Silver,2023-01-06,3779.45,2685.67,15,3274.62,4319.29,-1044.67
339,User339,NO,Regular,2023-07-23,7064.02,3179.42,19,4265.82,3013.85,1251.97
340,User340,IT,Regular,2023-02-27,1056.19,488.41,2,368.09,146.05,222.04
341,User341,FR,VIP,2023-06-20,6345.59,2655.34,46,13448.57,15716.74,-2268.17
342,User342,SE,VIP,2022-10-03,7080.6,5391.0,48,11698.81,17609.63,-5910.82
343,User343,SE,Silver,2022-12-03,3982.56,1696.37,40,9597.8,6789.38,2808.42
344,User344,SE,Gold,2023-05-04,3565.14,1639.64,15,3952.97,3852.26,100.71
345,User345,NL,Silver,2023-10-27,2101.0,1803.63,29,7647.89,9117.86,-1469.97
346,User346,IT,VIP,2022-12-21,7502.2,2718.77,40,10807.97,14854.96,-4046.99
347,User347,IT,Gold,2022-10-14,4202.43,2321.11,50,11896.97,15660.86,-3763.89
348,User348,IT,Gold,2023-04-23,3966.49,2667.34,43,10774.71,13821.62,-3046.91
349,User349,DE,Gold,2023-11-17,9831.47,3827.7,50,11399.91,10800.76,599.15
350,User350,DK,VIP,2023-07-02,4257.14,3762.61,47,11557.57,15908.27,-4350.7
351,User351,UK,VIP,2023-01-08,7543.66,2456.55,2,380.49,709.92,-329.43
352,User352,NL,Gold,2023-06-10,4841.31,3446.08,21,5705.54,4032.38,1673.16
353,User353,SE,Regular,2024-01-31,5683.47,1738.64,40,10069.5,13161.08,-3091.58
354,User354,PL,Silver,2023-07-07,7769.88,6525.33,13,3356.36,5109.43,-1753.07
355,User355,NL,Silver,2023-01-20,4784.03,3952.55,24,5978.19,7443.59,-1465.4
356,User356,FR,Gold,2024-02-04,2450.34,1213.23,18,4658.55,6042.28,-1383.73
357,User357,DK,Regular,2023-04-27,5676.93,2726.91,28,6035.47,8298.58,-2263.11
358,User358,FR,Regular,2022-09-01,5649.25,3381.2,11,3010.68,3937.44,-926.76
359,User359,SE,Silver,2022-08-29,2568.47,2078.93,3,1152.51,1728.81,-576.3
360,User360,DK,Regular,2022-09-13,4820.15,1510.8,49,14695.58,17720.54,-3024.96
361,User361,NL,Regular,2023-12-25,9742.28,4391.55,22,6313.28,9572.41,-3259.13
362,User362,DK,Silver,2023-12-13,1540.91,884.02,19,5060.13,2782.36,2277.77
363,User363,UK,Gold,2022-09-09,7409.87,5526.61,29,7050.32,6675.75,374.57
364,User364,NO,VIP,2023-08-13,6747.36,4421.47,2,159.44,95.69,63.75
365,User365,IT,Regular,2022-12-29,1944.53,632.35,43,8937.72,16680.29,-7742.57
366,User366,PL,Silver,2023-09-14,8507.93,6831.37,40,9639.11,13138.2,-3499.09
367,User367,UK,Silver,2022-08-18,1176.8,1045.04,11,2551.13,2532.65,18.48
368,User368,DK,Regular,2022-11-25,5050.44,3368.05,8,1930.02,5041.78,-3111.76
369,User369,SE,Regular,2023-03-21,1020.2,903.62,23,4978.17,6117.98,-1139.81
370,User370,FR,Gold,2022-11-04,7800.89,3429.56,7,1707.97,340.07,1367.9
371,User371,ES,Silver,2023-03-20,2558.47,1946.14,22,5542.29,4177.51,1364.78
372,User372,SE,VIP,2022-10-01,3625.26,3279.92,10,2436.13,4564.69,-2128.56
373,User373,SE,Regular,2023-04-24,8138.28,4703.53,20,5442.71,5631.67,-188.96
374,User374,NL,Gold,2022-10-18,6240.87,4047.66,22,4447.29,11332.08,-6884.79
375,User375,NO,VIP,2023-06-08,2281.3,1257.87,41,9393.65,7757.65,1636.0
376,User376,NL,Regular,2023-09-15,4090.79,2910.76,9,2775.81,1465.49,1310.32
377,User377,ES,Regular,2023-10-18,1058.45,660.85,46,10067.13,6741.25,3325.88
378,User378,DE,VIP,2023-04-07,2892.28,2593.11,7,1427.42,1002.33,425.09
379,User379,FR,VIP,2022-10-28,1632.19,1256.47,23,6133.31,4385.42,1747.89
380,User380,DK,Silver,2022-08-23,1792.26,699.18,43,10798.9,13269.37,-2470.47
381,User381,DE,Regular,2023-04-14,7979.41,4681.85,45,12808.62,17992.49,-5183.87
382,User382,DK,Silver,2023-05-05,3813.16,1369.24,7,1845.61,703.23,1142.38
383,User383,ES,Gold,2023-05-06,7963.36,4474.76,32,7867.75,7327.24,540.51
384,User384,DK,Silver,2023-01-22,9373.6,4092.33,8,1909.47,2894.91,-985.44
385,User385,ES,Silver,2023-04-18,8591.37,7811.36,5,1162.06,3014.81,-1852.75
386,User386,FR,Regular,2023-03-01,6280.34,3954.68,27,7341.68,7956.0,-614.32
387,User387,DK,VIP,2023-06-01,9800.09,7661.93,43,12728.9,20012.2,-7283.3
388,User388,IT,Gold,2023-08-29,9629.69,5676.78,42,10811.91,12066.27,-1254.36
389,User389,DK,VIP,2023-12-10,6931.78,3241.69,48,12641.48,17218.77,-4577.29
390,User390,SE,VIP,2022-12-04,5132.0,3115.77,44,11426.93,15875.66,-4448.73
391,User391,NL,Regular,2023-09-10,3802.54,1673.72,9,2165.91,3410.08,-1244.17
392,User392,NL,Gold,2023-07-14,1505.11,598.37,32,8094.6,5624.65,2469.95
393,User393,FR,Regular,2024-01-15,2254.57,865.9,38,10121.29,10492.68,-371.39
394,User394,SE,Silver,2023-10-03,1417.99,450.77,36,7435.88,11609.38,-4173.5
395,User395,SE,Gold,2022-10-18,9455.81,7281.08,16,4824.3,5177.69,-353.39
396,User396,PL,VIP,2023-11-25,2755.98,1599.56,44,10603.43,12088.35,-1484.92
397,User397,PL,Regular,2023-11-22,4374.11,4089.78,3,714.03,0.0,714.03
398,User398,SE,Regular,2023-07-30,97.94,43.45,36,9512.3,12851.11,-3338.81
399,User399,NL,Regular,2023-10-03,4298.82,1740.48,36,9020.12,15129.79,-6109.67
400,User400,UK,VIP,2023-09-10,220.3,184.25,38,7757.01,5992.89,1764.12
401,User401,ES,Gold,2022-12-20,2466.38,2094.49,14,2968.92,1949.03,1019.89
402,User402,SE,VIP,2023-06-25,6415.89,5355.82,19,3225.99,3765.85,-539.86
403,User403,PL,Gold,2022-08-13,4488.51,3399.69,16,3022.72,5097.06,-2074.34
404,User404,NL,Silver,2024-01-11,2623.48,1481.45,14,2935.85,5317.53,-2381.68
405,User405,IT,VIP,2023-07-05,8503.11,4390.27,11,2841.7,4377.67,-1535.97
406,User406,SE,Gold,2023-04-13,6232.94,4300.59,42,10194.53,13346.92,-3152.39
407,User407,IT,Silver,2023-05-11,9622.9,5448.52,41,9736.35,14998.06,-5261.71
408,User408,ES,VIP,2022-09-28,4716.65,2647.59,34,8824.16,16413.22,-7589.06
409,User409,DK,Silver,2022-11-02,3156.33,2122.03,43,10116.43,12272.6,-2156.17
410,User410,DK,VIP,2024-01-27,5749.57,3088.64,47,11752.26,15979.68,-4227.42
411,User411,FR,VIP,2023-10-17,8666.74,5151.99,2,335.73,527.28,-191.55
412,User412,DK,VIP,2023-10-10,9800.34,3529.19,20,5858.23,7566.1,-1707.87
413,User413,PL,VIP,2022-09-29,7094.04,3663.81,10,2527.95,5513.92,-2985.97
414,User414,UK,Regular,2023-07-13,5511.31,2422.24,28,6904.4,5181.29,1723.11
415,User415,FR,Silver,2023-10-12,391.87,217.23,19,5132.73,4387.5,745.23
416,User416,NO,Gold,2022-11-08,4704.39,4211.55,13,3523.44,7788.94,-4265.5
417,User417,ES,Silver,2023-01-31,3556.56,2064.83,8,2358.23,2883.66,-525.43
418,User418,DE,Silver,2023-03-12,1091.92,565.93,15,4472.14,6167.46,-1695.32
419,User419,ES,Regular,2023-01-07,5004.12,3396.23,7,1428.61,464.73,963.88
420,User420,NO,Silver,2023-07-28,2845.65,2037.02,8,1078.18,2874.72,-1796.54
421,User421,FR,Silver,2024-01-21,7134.73,6641.26,33,8904.73,16616.48,-7711.75
422,User422,FR,VIP,2023-04-10,1502.18,1124.71,34,9134.14,8995.02,139.12
423,User423,SE,Silver,2022-10-01,7300.6,4154.92,5,1352.05,2528.2,-1176.15
424,User424,IT,Gold,2023-06-09,3165.39,1477.44,9,1743.21,2126.7,-383.49
425,User425,SE,VIP,2024-01-25,4088.82,3240.6,33,9614.42,12365.78,-2751.36
426,User426,UK,Gold,2022-10-22,4586.74,3016.05,26,6462.63,7690.96,-1228.33
427,User427,SE,VIP,2023-09-13,2295.97,1016.62,11,2744.86,1568.83,1176.03
428,User428,DK,Gold,2022-10-12,5150.17,3785.29,27,7227.85,8779.92,-1552.07
429,User429,NL,Regular,2023-02-24,7514.71,3346.0,25,5938.57,5478.13,460.44
430,User430,NO,Regular,2023-08-27,6377.3,5156.75,31,9344.54,6711.67,2632.87
431,User431,DE,Gold,2023-02-20,3549.71,2590.32,24,4458.97,9050.21,-4591.24
432,User432,NL,Regular,2023-01-22,5430.27,3161.24,9,2509.82,627.35,1882.47
433,User433,IT,Silver,2023-07-30,782.35,646.31,18,5662.64,8795.06,-3132.42
434,User434,PL,Regular,2023-07-17,6677.1,4740.82,29,5748.45,7919.07,-2170.62
435,User435,NO,Silver,2023-10-13,8610.0,8088.45,13,3651.16,3274.78,376.38
436,User436,DE,VIP,2023-09-22,458.29,393.53,13,4077.13,7959.53,-3882.4
437,User437,UK,Regular,2023-08-30,773.22,306.25,11,3453.05,4325.13,-872.08
438,User438,SE,VIP,2022-08-15,4186.35,3920.87,17,3630.68,7501.14,-3870.46
439,User439,NO,Silver,2023-02-04,4024.45,2282.69,47,12187.28,17830.71,-5643.43
440,User440,IT,Gold,2023-03-25,6328.51,2078.3,43,11770.66,12553.09,-782.43
441,User441,DE,Silver,2022-09-17,3592.99,1328.51,6,1204.48,1432.28,-227.8
442,User442,NO,VIP,2023-12-15,3109.77,2696.91,14,2783.31,2898.68,-115.37
443,User443,DE,Regular,2023-07-19,7099.51,2954.05,5,1037.64,536.36,501.28
444,User444,PL,Regular,2024-01-26,8921.97,5077.49,7,2284.39,4910.75,-2626.36
445,User445,SE,Silver,2023-04-02,9205.94,7009.18,33,7722.18,7876.57,-154.39
446,User446,IT,Silver,2023-11-06,2303.26,1636.48,28,5514.26,7292.29,-1778.03
447,User447,DK,Regular,2023-04-02,7013.37,6366.08,30,7725.44,11813.79,-4088.35
448,User448,NO,VIP,2023-03-12,8195.02,6394.74,30,7200.86,7950.02,-749.16
449,User449,IT,Regular,2022-09-24,2845.65,1135.76,36,8904.32,4237.44,4666.88
450,User450,NO,Regular,2023-03-04,5943.27,4691.62,18,4896.31,6450.72,-1554.41
451,User451,DK,Gold,2022-12-13,6915.5,5871.42,10,2640.67,3352.03,-711.36
452,User452,UK,Gold,2022-11-27,6231.31,5516.19,16,3869.17,2388.7,1480.47
453,User453,NO,Silver,2022-08-17,6663.88,5076.71,41,10840.28,15133.62,-4293.34
454,User454,UK,Silver,2023-03-19,9727.06,6109.71,8,1239.4,1402.73,-163.33
455,User455,PL,VIP,2023-04-28,4885.42,3917.33,32,8206.44,5856.52,2349.92
456,User456,PL,Regular,2022-10-08,6147.5,2521.82,41,9995.63,9116.51,879.12
457,User457,FR,VIP,2023-12-23,4506.23,4070.29,15,3639.34,5999.62,-2360.28
458,User458,SE,VIP,2022-12-16,6321.11,5756.81,3,487.5,366.77,120.73
459,User459,ES,Regular,2024-01-15,5513.94,3233.59,37,8568.49,6931.46,1637.03
460,User460,NL,Regular,2023-09-02,4815.57,1603.21,49,12201.42,14002.45,-1801.03
461,User461,SE,Regular,2023-02-12,4630.69,3334.54,10,2589.18,4796.86,-2207.68
462,User462,DE,Gold,2023-10-21,6482.13,2665.3,43,10992.08,14735.66,-3743.58
463,User463,PL,Silver,2023-07-05,3671.05,2064.26,5,952.94,0.0,952.94
464,User464,SE,VIP,2023-11-03,2961.63,1901.95,1,415.46,1321.16,-905.7
465,User465,PL,VIP,2023-01-08,8165.36,3337.02,39,10929.03,11904.52,-975.49
466,User466,DK,Regular,2022-09-29,7436.64,6786.24,17,4415.02,6766.88,-2351.86
467,User467,DE,Silver,2022-08-14,6654.45,5270.06,32,7311.51,11858.59,-4547.08
468,User468,DE,Silver,2023-01-05,889.4,729.14,4,1213.7,84.15,1129.55
469,User469,SE,Gold,2023-02-27,4947.85,3935.03,33,7834.82,11066.99,-3232.17
470,User470,SE,VIP,2023-06-06,6492.75,5274.11,43,12294.88,10200.0,2094.88
471,User471,PL,VIP,2023-06-02,3520.9,1385.22,12,2147.24,2184.13,-36.89
472,User472,NO,Gold,2023-10-20,548.63,242.9,34,9950.17,9143.71,806.46
473,User473,IT,Silver,2022-11-17,3490.76,2373.65,50,13411.55,20731.77,-7320.22
474,User474,IT,VIP,2023-09-25,2397.38,1712.49,7,2240.94,2445.05,-204.11
475,User475,SE,Silver,2022-11-12,2590.93,1114.48,18,3962.01,6762.14,-2800.13
476,User476,NL,Regular,2023-07-09,6941.2,3330.68,35,8492.73,7602.72,890.01
477,User477,DE,VIP,2023-08-13,3058.85,1238.0,50,12046.45,21177.83,-9131.38
478,User478,IT,Regular,2023-12-31,7594.73,2973.11,40,8694.42,9366.83,-672.41
479,User479,NL,VIP,2023-01-09,9160.62,4839.77,46,12209.56,13700.74,-1491.18
480,User480,SE,Silver,2023-02-14,6518.67,3735.48,8,1174.13,2007.72,-833.59
481,User481,ES,Silver,2023-04-19,1857.65,579.14,34,9215.39,11246.82,-2031.43
482,User482,DK,Silver,2024-02-07,5108.64,2376.31,15,2827.35,3545.14,-717.79
483,User483,NO,Gold,2022-09-20,1248.41,478.19,9,2224.56,822.02,1402.54
484,User484,DK,VIP,2022-11-29,3126.74,2945.46,2,336.08,408.93,-72.85
485,User485,PL,Regular,2023-04-09,8911.02,6976.05,26,6046.87,5370.57,676.3
486,User486,PL,Regular,2022-11-22,1799.53,1355.45,27,5251.92,5863.75,-611.83
487,User487,PL,Silver,2023-01-17,1293.21,466.15,14,3243.16,3373.05,-129.89
488,User488,FR,Regular,2022-08-18,8483.72,6337.96,43,11789.74,17573.56,-5783.82
489,User489,DE,Gold,2022-11-08,107.99,74.82,43,12915.19,16255.73,-3340.54
490,User490,PL,Regular,2023-05-25,7037.69,6326.98,29,7839.44,7215.01,624.43
491,User491,ES,VIP,2023-08-04,1544.82,1283.66,13,2585.66,3199.58,-613.92
492,User492,NL,Silver,2023-04-13,3354.96,2973.71,27,7806.64,11029.38,-3222.74
493,User493,NO,VIP,2023-09-05,1676.12,553.94,14,3332.88,4234.96,-902.08
494,User494,NO,Regular,2023-04-17,6254.64,3137.78,9,2342.44,1643.38,699.06
495,User495,NO,Gold,2023-05-26,9589.5,3101.52,21,5276.34,9276.07,-3999.73
496,User496,PL,Regular,2023-09-03,9082.8,6461.66,42,10750.34,8758.16,1992.18
497,User497,SE,Gold,2024-01-11,5250.58,4607.75,29,7526.68,11679.08,-4152.4
498,User498,ES,Regular,2022-12-15,215.69,182.97,42,9699.22,15452.28,-5753.06
499,User499,DE,Regular,2024-01-12,2612.02,1103.2,37,9760.48,16363.54,-6603.06
500,User500,SE,Silver,2023-07-23,4286.29,4011.17,18,3943.8,6575.99,-2632.19
501,User501,ES,Regular,2024-01-06,6841.53,4447.29,14,3631.48,4372.36,-740.88
502,User502,FR,Silver,2024-01-16,1923.01,818.63,2,636.66,552.94,83.72
503,User503,IT,Gold,2023-04-17,5233.56,3007.96,30,7846.36,8728.58,-882.22
504,User504,DE,Silver,2024-01-11,425.57,222.26,42,11913.17,14392.28,-2479.11
505,User505,NL,Regular,2023-06-09,1598.42,892.96,46,11607.49,13497.81,-1890.32
506,User506,NL,Gold,2022-08-16,5876.94,3251.79,4,834.46,0.0,834.46
507,User507,SE,Regular,2022-10-30,3900.99,2712.07,43,12414.43,15798.77,-3384.34
508,User508,FR,Silver,2022-11-01,5946.75,4567.0,19,4790.65,3459.38,1331.27
509,User509,IT,Silver,2023-09-10,8822.47,4900.16,8,2376.92,3205.6,-828.68
510,User510,IT,Silver,2024-01-23,5039.23,4544.3,7,2127.23,1750.36,376.87
511,User511,SE,VIP,2023-10-21,2641.77,1808.47,22,5803.02,7760.46,-1957.44
512,User512,IT,Regular,2023-04-13,7269.48,6178.54,37,9205.17,9956.96,-751.79
513,User513,DE,Gold,2024-01-09,2530.25,1913.13,11,2527.47,1937.64,589.83
514,User514,IT,Gold,2023-04-13,8195.02,3740.53,49,12002.01,20120.51,-8118.5
515,User515,UK,Silver,2022-12-27,8751.51,7228.16,3,750.95,1508.37,-757.42
516,User516,NO,Regular,2023-06-12,8559.31,2788.88,36,9141.45,15282.75,-6141.3
517,User517,NO,Silver,2023-05-04,1297.56,1189.12,26,7012.6,8679.64,-1667.04
518,User518,PL,Gold,2022-09-08,5678.33,4302.34,30,7661.32,12000.93,-4339.61
519,User519,DE,Gold,2023-06-15,4247.41,3528.79,16,3664.2,3661.81,2.39
520,User520,ES,Gold,2023-10-03,53.64,41.37,36,9806.34,10073.7,-267.36
521,User521,PL,Silver,2023-03-12,8930.09,6394.7,34,6914.19,11631.13,-4716.94
522,User522,NL,VIP,2022-12-16,6230.52,3385.76,44,10563.92,9231.33,1332.59
523,User523,PL,Gold,2023-07-02,1686.08,1452.58,1,315.63,0.0,315.63
524,User524,ES,Silver,2022-09-14,540.02,496.72,25,6708.47,13339.66,-6631.19
525,User525,PL,Gold,2023-12-25,2674.25,1102.66,34,8363.27,9147.28,-784.01
526,User526,FR,Regular,2022-12-15,4244.29,2799.31,50,13271.76,19326.53,-6054.77
527,User527,DK,Gold,2023-03-19,4929.03,3538.93,13,3718.85,3642.55,76.3
528,User528,SE,Regular,2022-09-06,8006.89,4900.28,46,10661.87,15605.16,-4943.29
529,User529,NL,Regular,2023-12-28,7809.21,3310.42,34,7821.38,6846.24,975.14
530,User530,FR,Regular,2023-06-24,3150.54,2341.98,13,3269.6,6506.75,-3237.15
531,User531,PL,Regular,2023-02-05,2269.95,1987.46,24,6381.57,9578.88,-3197.31
532,User532,FR,Regular,2023-05-22,3000.65,2420.71,34,8423.74,9436.62,-1012.88
533,User533,NL,VIP,2023-03-18,230.84,217.85,43,10868.72,17491.25,-6622.53
534,User534,SE,Gold,2023-01-02,88.97,28.65,12,2299.12,4209.66,-1910.54
535,User535,DE,Regular,2023-04-25,5798.78,4971.38,17,4074.18,7673.26,-3599.08
536,User536,DK,Regular,2022-12-06,4721.93,3907.24,11,2735.4,1915.79,819.61
537,User537,FR,Silver,2022-11-11,5327.46,3756.01,12,3007.39,3455.73,-448.34
538,User538,ES,Gold,2023-08-01,1486.18,970.94,46,11573.61,14369.76,-2796.15
539,User539,SE,Gold,2022-12-28,2642.47,1620.46,15,4210.11,2679.18,1530.93
540,User540,IT,Regular,2024-02-01,9610.04,5410.72,40,10211.25,12796.86,-2585.61
541,User541,NO,Silver,2024-02-05,3618.87,3103.32,34,7177.76,10279.02,-3101.26
542,User542,NL,Silver,2023-04-18,5353.38,3863.42,5,556.44,972.78,-416.34
543,User543,ES,Regular,2024-02-04,3873.45,2750.94,38,9704.73,6473.88,3230.85
544,User544,DE,Silver,2022-09-29,6172.09,4098.67,2,656.02,1268.29,-612.27
545,User545,NL,Regular,2022-08-30,8336.77,5499.4,36,7519.93,7214.91,305.02
546,User546,IT,Gold,2022-09-17,3537.16,3105.21,45,10227.68,13552.46,-3324.78
547,User547,DE,Regular,2023-06-23,5316.46,2949.74,17,4273.68,7660.28,-3386.6
548,User548,UK,Gold,2023-04-11,8772.33,8142.22,20,5776.69,9439.11,-3662.42
549,User549,IT,VIP,2024-01-28,1950.33,797.86,9,2183.36,1951.44,231.92
550,User550,UK,Silver,2022-08-31,3476.67,3133.91,19,3883.67,5378.51,-1494.84
551,User551,SE,Regular,2023-05-31,6516.42,5605.84,38,8970.96,11247.63,-2276.67
552,User552,ES,VIP,2023-09-09,4746.87,4160.48,9,2531.49,5531.54,-3000.05
553,User553,PL,Gold,2022-11-28,264.71,226.18,49,11885.4,16216.51,-4331.11
554,User554,FR,VIP,2023-08-01,4287.94,1454.97,8,2557.32,1580.74,976.58
555,User555,PL,Gold,2023-01-10,8616.33,7796.63,45,11663.39,14764.63,-3101.24
556,User556,SE,Gold,2022-09-13,3849.62,2170.54,39,10674.34,15628.4,-4954.06
557,User557,DE,Regular,2022-09-02,1461.37,857.45,10,2151.57,2012.51,139.06
558,User558,SE,VIP,2023-01-29,3217.04,2462.77,10,2341.64,2849.26,-507.62
559,User559,PL,VIP,2023-04-23,361.3,234.54,28,7503.95,7444.83,59.12
560,User560,IT,Regular,2022-11-03,9481.42,7432.29,31,8696.25,10338.98,-1642.73
561,User561,FR,VIP,2023-06-10,8152.12,2929.25,34,8327.57,8308.47,19.1
562,User562,SE,Gold,2023-08-18,2684.99,955.58,33,7906.82,8801.2,-894.38
563,User563,UK,Regular,2022-09-07,1662.19,924.54,24,6462.75,9029.65,-2566.9
564,User564,FR,Silver,2023-03-14,7817.46,6071.32,37,11379.14,16333.78,-4954.64
565,User565,FR,Silver,2022-09-12,4696.63,1972.89,8,1850.01,2547.55,-697.54
566,User566,UK,Gold,2023-08-18,6385.49,3813.01,46,10333.43,8507.58,1825.85
567,User567,ES,Silver,2023-12-17,9070.4,3220.6,41,11212.44,14803.18,-3590.74
568,User568,FR,Silver,2023-08-10,5568.86,4041.05,23,6469.14,9098.9,-2629.76
569,User569,IT,Gold,2023-04-21,6343.85,2932.96,45,11865.41,8619.72,3245.69
570,User570,PL,Gold,2023-09-14,6080.4,3720.95,40,10573.88,8498.53,2075.35
571,User571,PL,Regular,2023-12-27,1304.41,650.35,15,3945.06,4893.13,-948.07
572,User572,DK,Silver,2023-11-26,5663.51,2285.86,7,1965.31,5635.36,-3670.05
573,User573,IT,VIP,2023-05-22,404.82,324.36,19,5228.36,2784.55,2443.81
574,User574,UK,Silver,2023-09-11,2588.73,1970.94,31,7396.04,9805.98,-2409.94
575,User575,DK,VIP,2023-01-09,248.89,220.68,29,6892.83,8048.66,-1155.83
576,User576,NL,Gold,2023-04-26,400.86,315.05,13,2989.11,3765.95,-776.84
577,User577,NO,VIP,2022-12-19,4901.53,3862.04,49,12991.89,17465.03,-4473.14
578,User578,SE,VIP,2023-11-25,2207.54,1053.03,34,8418.66,9225.13,-806.47
579,User579,DE,Silver,2022-09-20,8485.54,6430.93,27,6515.55,5499.69,1015.86
580,User580,PL,Gold,2023-11-03,6975.82,2907.67,14,3119.26,2956.3,162.96
581,User581,SE,VIP,2024-01-05,6810.6,2251.53,42,11605.54,10898.12,707.42
582,User582,IT,Gold,2023-02-15,928.38,760.58,44,10933.62,15457.67,-4524.05
583,User583,SE,Gold,2023-08-02,3821.4,2381.45,50,12756.17,10468.96,2287.21
584,User584,SE,Gold,2023-11-26,7148.84,5853.91,7,2553.75,2316.68,237.07
585,User585,DK,Gold,2022-11-02,246.21,189.5,27,5984.82,7711.85,-1727.03
586,User586,SE,Silver,2023-06-11,3166.01,1431.53,30,5402.14,5927.56,-525.42
587,User587,NL,Silver,2022-12-24,8451.81,3412.7,7,1724.23,3177.44,-1453.21
588,User588,SE,VIP,2023-09-06,7363.8,3714.1,29,6870.02,9085.53,-2215.51
589,User589,UK,VIP,2022-11-13,7890.26,3527.47,25,6818.51,5477.05,1341.46
590,User590,PL,Silver,2023-06-06,4989.54,3139.67,6,1555.0,1752.73,-197.73
591,User591,SE,Regular,2023-08-08,3235.79,1526.12,1,291.3,0.0,291.3
592,User592,UK,Regular,2023-08-17,374.35,163.86,33,7330.2,6476.93,853.27
593,User593,SE,Silver,2023-07-11,9188.48,2781.87,21,5214.92,8817.56,-3602.64
594,User594,DK,Regular,2023-03-02,5219.16,3415.17,9,2716.46,4785.04,-2068.58
595,User595,ES,Regular,2023-05-21,1717.33,1540.03,29,7030.5,9690.2,-2659.7
596,User596,DK,Regular,2023-02-02,4701.87,2667.39,23,5126.67,4585.29,541.38
597,User597,PL,Gold,2024-01-08,3077.15,2728.28,27,7517.12,8863.27,-1346.15
598,User598,FR,Silver,2023-04-25,1999.94,778.45,34,7911.39,5053.6,2857.79
599,User599,FR,Regular,2024-01-24,3174.83,2468.38,11,1956.72,3185.3,-1228.58
600,User600,DK,Gold,2023-05-27,1417.05,768.96,9,1877.84,1271.9,605.94
601,User601,NO,Silver,2022-09-15,6610.67,2679.77,20,5195.89,5432.79,-236.9
602,User602,ES,Silver,2023-09-17,5992.92,4675.36,10,2055.76,2617.42,-561.66
603,User603,SE,Regular,2023-03-20,6690.99,3108.53,50,12492.89,13719.77,-1226.88
604,User604,NL,VIP,2022-08-29,1030.01,504.92,22,6057.62,3480.15,2577.47
